1621558274.975255,s2-eth1,5947396.00,65604.00,6013000.00,65604,5947396,1082.00,994.00,2076.00,994,1082,0.00,0.00,0,0
1621558274.975345,s1-eth1,5941538.00,65670.00,6007208.00,65670,5941538,1081.00,995.00,2076.00,995,1081,0.00,0.00,0,0
1621558274.975389,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1621558274.975457,s2-eth2,65670.00,5947396.00,6013066.00,5947396,65670,995.00,1082.00,2077.00,1082,995,0.00,0.00,0,0
1621558274.975494,s1-eth2,65604.00,5947396.00,6013000.00,5947396,65604,994.00,1082.00,2076.00,1082,994,0.00,0.00,0,0
1621558274.975520,total,18039132.00,18039132.00,36078264.00,18039132,18039132,6230.00,6230.00,12460.00,6230,6230,0.00,0.00,0,0
1621558275.975776,lo,516.00,516.00,1032.00,516,516,9.00,9.00,18.00,9,9,0.00,0.00,0,0
1621558275.975840,s3-eth1,5825706.00,70884.00,5896590.00,70884,5825706,1125.00,1074.00,2199.00,1074,1125,0.00,0.00,0,0
1621558275.975890,s3-eth2,70818.00,5808132.00,5878950.00,5808132,70818,1073.00,1122.00,2195.00,1122,1073,0.00,0.00,0,0
1621558275.975972,s2-eth1,5825706.00,70884.00,5896590.00,70884,5825706,1125.00,1074.00,2199.00,1074,1125,0.00,0.00,0,0
1621558275.976007,s1-eth1,5849138.00,70818.00,5919956.00,70818,5849138,1129.00,1073.00,2202.00,1073,1129,0.00,0.00,0,0
1621558275.976041,eth0,153.00,153.00,306.00,153,153,2.00,2.00,4.00,2,2,0.00,0.00,0,0
1621558275.976193,s2-eth2,70884.00,5825706.00,5896590.00,5825706,70884,1074.00,1125.00,2199.00,1125,1074,0.00,0.00,0,0
1621558275.976367,s1-eth2,70884.00,5825706.00,5896590.00,5825706,70884,1074.00,1125.00,2199.00,1125,1074,0.00,0.00,0,0
1621558275.976401,total,17713804.00,17672800.00,35386604.00,17672799,17713805,6611.00,6604.00,13215.00,6604,6611,0.00,0.00,0,0
1621558276.976600,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1621558276.976661,s3-eth1,5989916.00,65934.00,6055850.00,65934,5989916,1090.00,999.00,2089.00,999,1090,0.00,0.00,0,0
1621558276.976712,s3-eth2,66000.00,5989916.00,6055916.00,5989916,66000,1000.00,1090.00,2090.00,1090,1000,0.00,0.00,0,0
1621558276.976918,s2-eth1,5989916.00,65934.00,6055850.00,65934,5989916,1090.00,999.00,2089.00,999,1090,0.00,0.00,0,0
1621558276.976956,s1-eth1,5995774.00,65934.00,6061708.00,65934,5995774,1091.00,999.00,2090.00,999,1091,0.00,0.00,0,0
1621558276.976991,eth0,120.00,120.00,240.00,120,120,2.00,2.00,4.00,2,2,0.00,0.00,0,0
1621558276.977075,s2-eth2,65934.00,5989916.00,6055850.00,5989916,65934,999.00,1090.00,2089.00,1090,999,0.00,0.00,0,0
1621558276.977109,s1-eth2,65934.00,5989916.00,6055850.00,5989916,65934,999.00,1090.00,2089.00,1090,999,0.00,0.00,0,0
1621558276.977139,total,18173594.00,18167670.00,36341264.00,18167670,18173594,6271.00,6269.00,12540.00,6269,6271,0.00,0.00,0,0
1621558277.977443,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1621558277.977491,s3-eth1,5995774.00,66000.00,6061774.00,66000,5995774,1091.00,1000.00,2091.00,1000,1091,0.00,0.00,0,0
1621558277.977547,s3-eth2,66000.00,6001632.00,6067632.00,6001632,66000,1000.00,1092.00,2092.00,1092,1000,0.00,0.00,0,0
1621558277.977678,s2-eth1,5995774.00,65934.00,6061708.00,65934,5995774,1091.00,999.00,2090.00,999,1091,0.00,0.00,0,0
1621558277.977716,s1-eth1,5995774.00,66000.00,6061774.00,66000,5995774,1091.00,1000.00,2091.00,1000,1091,0.00,0.00,0,0
1621558277.977750,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1621558277.977778,s2-eth2,66000.00,5995774.00,6061774.00,5995774,66000,1000.00,1091.00,2091.00,1091,1000,0.00,0.00,0,0
1621558277.977812,s1-eth2,66000.00,5995774.00,6061774.00,5995774,66000,1000.00,1091.00,2091.00,1091,1000,0.00,0.00,0,0
1621558277.977840,total,18185322.00,18191114.00,36376436.00,18191114,18185322,6273.00,6273.00,12546.00,6273,6273,0.00,0.00,0,0
1621558278.978133,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1621558278.978182,s3-eth1,5976686.00,65802.00,6042488.00,65802,5976686,1087.00,997.00,2084.00,997,1087,0.00,0.00,0,0
