20210520202638,10.0.0.2,56870,10.0.0.1,5001,3,0.0-1.0,1703936,13631488
20210520202639,10.0.0.2,56870,10.0.0.1,5001,3,1.0-2.0,1310720,10485760
20210520202640,10.0.0.2,56870,10.0.0.1,5001,3,2.0-3.0,1703936,13631488
20210520202641,10.0.0.2,56870,10.0.0.1,5001,3,3.0-4.0,1179648,9437184
20210520202642,10.0.0.2,56870,10.0.0.1,5001,3,4.0-5.0,1179648,9437184
20210520202643,10.0.0.2,56870,10.0.0.1,5001,3,5.0-6.0,1472552,11780416
20210520202644,10.0.0.2,56870,10.0.0.1,5001,3,6.0-7.0,1563840,12510720
20210520202645,10.0.0.2,56870,10.0.0.1,5001,3,7.0-8.0,1563840,12510720
20210520202646,10.0.0.2,56870,10.0.0.1,5001,3,8.0-9.0,1498680,11989440
20210520202647,10.0.0.2,56870,10.0.0.1,5001,3,9.0-10.0,1433520,11468160
20210520202648,10.0.0.2,56870,10.0.0.1,5001,3,10.0-11.0,1303200,10425600
20210520202649,10.0.0.2,56870,10.0.0.1,5001,3,11.0-12.0,1172880,9383040
20210520202650,10.0.0.2,56870,10.0.0.1,5001,3,12.0-13.0,1172880,9383040
20210520202651,10.0.0.2,56870,10.0.0.1,5001,3,13.0-14.0,1172880,9383040
20210520202652,10.0.0.2,56870,10.0.0.1,5001,3,14.0-15.0,1107720,8861760
20210520202654,10.0.0.2,56870,10.0.0.1,5001,3,15.0-16.0,1042560,8340480
20210520202655,10.0.0.2,56870,10.0.0.1,5001,3,16.0-17.0,1107720,8861760
20210520202656,10.0.0.2,56870,10.0.0.1,5001,3,17.0-18.0,1042560,8340480
20210520202657,10.0.0.2,56870,10.0.0.1,5001,3,18.0-19.0,1172880,9383040
20210520202658,10.0.0.2,56870,10.0.0.1,5001,3,19.0-20.0,1172880,9383040
20210520202659,10.0.0.2,56870,10.0.0.1,5001,3,20.0-21.0,1238040,9904320
20210520202700,10.0.0.2,56870,10.0.0.1,5001,3,21.0-22.0,1368360,10946880
20210520202701,10.0.0.2,56870,10.0.0.1,5001,3,22.0-23.0,1303200,10425600
20210520202701,10.0.0.2,56870,10.0.0.1,5001,3,23.0-24.0,651600,5212800
20210520202702,10.0.0.2,56870,10.0.0.1,5001,3,24.0-25.0,1172880,9383040
20210520202703,10.0.0.2,56870,10.0.0.1,5001,3,25.0-26.0,1238040,9904320
20210520202704,10.0.0.2,56870,10.0.0.1,5001,3,26.0-27.0,1172880,9383040
20210520202705,10.0.0.2,56870,10.0.0.1,5001,3,27.0-28.0,1238040,9904320
20210520202706,10.0.0.2,56870,10.0.0.1,5001,3,28.0-29.0,1172880,9383040
20210520202707,10.0.0.2,56870,10.0.0.1,5001,3,29.0-30.0,1238040,9904320
20210520202708,10.0.0.2,56870,10.0.0.1,5001,3,30.0-31.0,1042560,8340480
20210520202709,10.0.0.2,56870,10.0.0.1,5001,3,31.0-32.0,1172880,9383040
20210520202710,10.0.0.2,56870,10.0.0.1,5001,3,32.0-33.0,1172880,9383040
20210520202712,10.0.0.2,56870,10.0.0.1,5001,3,33.0-34.0,1303200,10425600
20210520202713,10.0.0.2,56870,10.0.0.1,5001,3,34.0-35.0,1303200,10425600
20210520202714,10.0.0.2,56870,10.0.0.1,5001,3,35.0-36.0,1172880,9383040
20210520202715,10.0.0.2,56870,10.0.0.1,5001,3,36.0-37.0,1107720,8861760
20210520202716,10.0.0.2,56870,10.0.0.1,5001,3,37.0-38.0,1238040,9904320
20210520202717,10.0.0.2,56870,10.0.0.1,5001,3,38.0-39.0,1172880,9383040
20210520202718,10.0.0.2,56870,10.0.0.1,5001,3,39.0-40.0,1172880,9383040
20210520202719,10.0.0.2,56870,10.0.0.1,5001,3,40.0-41.0,1107720,8861760
20210520202719,10.0.0.2,56870,10.0.0.1,5001,3,41.0-42.0,521280,4170240
20210520202720,10.0.0.2,56870,10.0.0.1,5001,3,42.0-43.0,1107720,8861760
20210520202721,10.0.0.2,56870,10.0.0.1,5001,3,43.0-44.0,1238040,9904320
20210520202722,10.0.0.2,56870,10.0.0.1,5001,3,44.0-45.0,1238040,9904320
20210520202723,10.0.0.2,56870,10.0.0.1,5001,3,45.0-46.0,1238040,9904320
20210520202724,10.0.0.2,56870,10.0.0.1,5001,3,46.0-47.0,1368360,10946880
20210520202725,10.0.0.2,56870,10.0.0.1,5001,3,47.0-48.0,1303200,10425600
20210520202726,10.0.0.2,56870,10.0.0.1,5001,3,48.0-49.0,1238040,9904320
20210520202727,10.0.0.2,56870,10.0.0.1,5001,3,49.0-50.0,1172880,9383040
20210520202728,10.0.0.2,56870,10.0.0.1,5001,3,50.0-51.0,1172880,9383040
20210520202729,10.0.0.2,56870,10.0.0.1,5001,3,51.0-52.0,1107720,8861760
20210520202730,10.0.0.2,56870,10.0.0.1,5001,3,52.0-53.0,1238040,9904320
20210520202731,10.0.0.2,56870,10.0.0.1,5001,3,53.0-54.0,1238040,9904320
20210520202733,10.0.0.2,56870,10.0.0.1,5001,3,54.0-55.0,1238040,9904320
20210520202734,10.0.0.2,56870,10.0.0.1,5001,3,55.0-56.0,1172880,9383040
20210520202735,10.0.0.2,56870,10.0.0.1,5001,3,56.0-57.0,1238040,9904320
20210520202736,10.0.0.2,56870,10.0.0.1,5001,3,57.0-58.0,1238040,9904320
20210520202737,10.0.0.2,56870,10.0.0.1,5001,3,58.0-59.0,1303200,10425600
20210520202738,10.0.0.2,56870,10.0.0.1,5001,3,59.0-60.0,1303200,10425600
20210520202738,10.0.0.2,56870,10.0.0.1,5001,3,0.0-60.4,73514960,9730896
