1621481697.188973,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1621481697.189074,s1-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1621481697.189093,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1621481697.189107,s1-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1621481697.189151,total,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1621481698.189427,lo,6423.00,6423.00,12846.00,6423,6423,60.00,60.00,120.00,60,60,0.00,0.00,0,0
1621481698.189462,s1-eth1,1218680.00,26622.00,1245302.00,26622,1218680,425.00,403.00,828.00,403,425,0.00,0.00,0,0
1621481698.189472,eth0,3113.00,4860.00,7973.00,4860,3113,27.00,26.00,53.00,26,27,0.00,0.00,0,0
1621481698.189481,s1-eth2,27662.00,1218066.00,1245728.00,1218066,27662,409.00,421.00,830.00,421,409,0.00,0.00,0,0
1621481698.189489,total,1255878.00,1255971.00,2511849.00,1255971,1255878,921.00,910.00,1831.00,910,921,0.00,0.00,0,0
1621481699.194640,lo,2752.24,2752.24,5504.48,2766,2766,25.87,25.87,51.74,26,26,0.00,0.00,0,0
1621481699.194678,s1-eth1,762428.81,16746.27,779175.12,16830,766241,263.68,253.73,517.41,255,265,0.00,0.00,0,0
1621481699.194690,eth0,793.03,1206.97,2000.00,1213,797,8.96,8.96,17.91,9,9,0.00,0.00,0,0
1621481699.194700,s1-eth2,16746.27,766682.56,783428.81,770516,16830,253.73,264.68,518.41,266,255,0.00,0.00,0,0
1621481699.194709,total,782720.38,787388.06,1570108.38,791325,786634,552.24,553.23,1105.47,556,555,0.00,0.00,0,0
1621481700.195194,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1621481700.195229,s1-eth1,1095020.00,24090.00,1119110.00,24090,1095020,378.00,365.00,743.00,365,378,0.00,0.00,0,0
1621481700.195240,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1621481700.195248,s1-eth2,24357.00,1102392.00,1126749.00,1102392,24357,367.00,380.00,747.00,380,367,0.00,0.00,0,0
1621481700.195267,total,1119377.00,1126482.00,2245859.00,1126482,1119377,745.00,745.00,1490.00,745,745,0.00,0.00,0,0
1621481701.197010,lo,675.32,675.32,1350.65,676,676,5.99,5.99,11.99,6,6,0.00,0.00,0,0
1621481701.197069,s1-eth1,1077959.12,23674.33,1101633.38,23698,1079037,374.63,358.64,733.27,359,375,0.00,0.00,0,0
1621481701.197087,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1621481701.197100,s1-eth2,23678.32,1077688.38,1101366.62,1078766,23702,358.64,372.63,731.27,373,359,0.00,0.00,0,0
1621481701.197115,total,1102312.75,1102038.00,2204350.75,1103140,1103415,739.26,737.26,1476.52,738,740,0.00,0.00,0,0
1621481702.197528,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1621481702.197574,s1-eth1,1097982.00,23958.00,1121940.00,23958,1097982,379.00,363.00,742.00,363,379,0.00,0.00,0,0
1621481702.197590,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1621481702.197601,s1-eth2,24225.00,1100944.00,1125169.00,1100944,24225,365.00,380.00,745.00,380,365,0.00,0.00,0,0
1621481702.197626,total,1122207.00,1124902.00,2247109.00,1124902,1122207,744.00,743.00,1487.00,743,744,0.00,0.00,0,0
1621481703.197851,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1621481703.197876,s1-eth1,1220938.00,26664.00,1247602.00,26664,1220938,421.00,404.00,825.00,404,421,0.00,0.00,0,0
1621481703.197886,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1621481703.197893,s1-eth2,26598.00,1220938.00,1247536.00,1220938,26598,403.00,421.00,824.00,421,403,0.00,0.00,0,0
1621481703.197901,total,1247536.00,1247602.00,2495138.00,1247602,1247536,824.00,825.00,1649.00,825,824,0.00,0.00,0,0
1621481704.198134,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1621481704.198177,s1-eth1,982398.00,21450.00,1003848.00,21450,982398,339.00,325.00,664.00,325,339,0.00,0.00,0,0
1621481704.198187,eth0,313.00,313.00,626.00,313,313,4.00,4.00,8.00,4,4,0.00,0.00,0,0
1621481704.198195,s1-eth2,21450.00,976474.00,997924.00,976474,21450,325.00,337.00,662.00,337,325,0.00,0.00,0,0
1621481704.198203,total,1004161.00,998237.00,2002398.00,998237,1004161,668.00,666.00,1334.00,666,668,0.00,0.00,0,0
1621481705.198652,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1621481705.198676,s1-eth1,681590.00,14982.00,696572.00,14982,681590,235.00,227.00,462.00,227,235,0.00,0.00,0,0
1621481705.198688,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1621481705.198709,s1-eth2,14982.00,690476.00,705458.00,690476,14982,227.00,238.00,465.00,238,227,0.00,0.00,0,0
1621481705.198718,total,696572.00,705458.00,1402030.00,705458,696572,462.00,465.00,927.00,465,462,0.00,0.00,0,0
1621481706.202518,lo,171.49,171.49,342.97,172,172,2.99,2.99,5.98,3,3,0.00,0.00,0,0
1621481706.202555,s1-eth1,620488.56,13621.14,634109.69,13662,622350,214.36,206.38,420.74,207,215,0.00,0.00,0,0
1621481706.202567,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1621481706.202575,s1-eth2,13621.14,632301.12,645922.25,634198,13662,206.38,218.34,424.73,219,207,0.00,0.00,0,0
1621481706.202585,total,634281.19,646093.75,1280374.88,648032,636184,423.73,427.72,851.45,429,425,0.00,0.00,0,0
1621481707.203458,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1621481707.203492,s1-eth1,877148.00,19338.00,896486.00,19338,877148,302.00,293.00,595.00,293,302,0.00,0.00,0,0
1621481707.203516,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1621481707.203525,s1-eth2,19338.00,881624.00,900962.00,881624,19338,293.00,304.00,597.00,304,293,0.00,0.00,0,0
1621481707.203534,total,896486.00,900962.00,1797448.00,900962,896486,595.00,597.00,1192.00,597,595,0.00,0.00,0,0
1621481708.204117,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1621481708.204149,s1-eth1,1224770.00,26334.00,1251104.00,26334,1224770,479.00,399.00,878.00,399,479,0.00,0.00,0,0
1621481708.204160,eth0,120.00,120.00,240.00,120,120,2.00,2.00,4.00,2,2,0.00,0.00,0,0
1621481708.204168,s1-eth2,26400.00,1224898.00,1251298.00,1224898,26400,400.00,481.00,881.00,481,400,0.00,0.00,0,0
1621481708.204176,total,1251290.00,1251352.00,2502642.00,1251352,1251290,881.00,882.00,1763.00,882,881,0.00,0.00,0,0
1621481709.204873,lo,338.00,338.00,676.00,338,338,3.00,3.00,6.00,3,3,0.00,0.00,0,0
1621481709.204908,s1-eth1,1225612.00,26602.00,1252214.00,26602,1225612,426.00,403.00,829.00,403,426,0.00,0.00,0,0
1621481709.204917,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1621481709.204925,s1-eth2,26672.00,1225414.00,1252086.00,1225414,26672,404.00,423.00,827.00,423,404,0.00,0.00,0,0
1621481709.204933,total,1252622.00,1252354.00,2504976.00,1252354,1252622,833.00,829.00,1662.00,829,833,0.00,0.00,0,0
1621481710.205571,lo,338.00,338.00,676.00,338,338,3.00,3.00,6.00,3,3,0.00,0.00,0,0
1621481710.205606,s1-eth1,1223970.00,26664.00,1250634.00,26664,1223970,423.00,404.00,827.00,404,423,0.00,0.00,0,0
1621481710.205616,eth0,313.00,313.00,626.00,313,313,4.00,4.00,8.00,4,4,0.00,0.00,0,0
1621481710.205624,s1-eth2,26664.00,1223970.00,1250634.00,1223970,26664,404.00,423.00,827.00,423,404,0.00,0.00,0,0
1621481710.205641,total,1251285.00,1251285.00,2502570.00,1251285,1251285,834.00,834.00,1668.00,834,834,0.00,0.00,0,0
1621481711.207282,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1621481711.207315,s1-eth1,966621.38,21032.97,987654.38,21054,967588,333.67,318.68,652.35,319,334,0.00,0.00,0,0
1621481711.207325,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1621481711.207332,s1-eth2,20967.03,965108.94,986075.94,966074,20988,317.68,332.67,650.35,333,318,0.00,0.00,0,0
1621481711.207341,total,987588.44,986141.88,1973730.38,987128,988576,651.35,651.35,1302.70,652,652,0.00,0.00,0,0
1621481712.207905,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1621481712.207939,s1-eth1,657894.00,14322.00,672216.00,14322,657894,227.00,217.00,444.00,217,227,0.00,0.00,0,0
1621481712.207951,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1621481712.207959,s1-eth2,14322.00,660856.00,675178.00,660856,14322,217.00,228.00,445.00,228,217,0.00,0.00,0,0
1621481712.207968,total,672216.00,675178.00,1347394.00,675178,672216,444.00,445.00,889.00,445,444,0.00,0.00,0,0
1621481713.210769,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1621481713.210820,s1-eth1,770423.19,16796.41,787219.56,16830,771964,265.47,254.49,519.96,255,266,0.00,0.00,0,0
1621481713.210846,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1621481713.210939,s1-eth2,16796.41,766022.00,782818.38,767554,16830,254.49,264.47,518.96,265,255,0.00,0.00,0,0
1621481713.210973,total,786434.69,782037.88,1568472.62,784384,788794,519.44,518.44,1037.89,520,521,0.00,0.00,0,0
1621481714.212027,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1621481714.212074,s1-eth1,717930.06,15626.37,733556.44,15642,718648,247.75,236.76,484.52,237,248,0.00,0.00,0,0
1621481714.212086,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1621481714.212093,s1-eth2,15626.37,709052.94,724679.31,709762,15642,236.76,244.76,481.52,245,237,0.00,0.00,0,0
1621481714.212102,total,733556.44,724679.31,1458235.75,725404,734290,484.52,481.52,966.03,482,485,0.00,0.00,0,0
1621481715.213202,lo,171.83,171.83,343.66,172,172,3.00,3.00,5.99,3,3,0.00,0.00,0,0
1621481715.213233,s1-eth1,1014567.44,20835.17,1035402.62,20856,1015582,402.60,315.68,718.28,316,403,0.00,0.00,0,0
1621481715.213253,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1621481715.213260,s1-eth2,20835.17,1020485.56,1041320.69,1021506,20856,315.68,404.60,720.28,405,316,0.00,0.00,0,0
1621481715.213269,total,1035574.44,1041492.56,2077067.00,1042534,1036610,721.28,723.28,1444.56,724,722,0.00,0.00,0,0
1621481716.213814,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1621481716.213851,s1-eth1,1121678.00,24486.00,1146164.00,24486,1121678,387.00,371.00,758.00,371,387,0.00,0.00,0,0
1621481716.213865,eth0,313.00,313.00,626.00,313,313,4.00,4.00,8.00,4,4,0.00,0.00,0,0
1621481716.213876,s1-eth2,24486.00,1124640.00,1149126.00,1124640,24486,371.00,388.00,759.00,388,371,0.00,0.00,0,0
1621481716.213887,total,1146477.00,1149439.00,2295916.00,1149439,1146477,762.00,763.00,1525.00,763,762,0.00,0.00,0,0
1621481717.217572,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1621481717.217612,s1-eth1,1164129.62,25268.20,1189397.88,25344,1167622,401.79,382.85,784.65,384,403,0.00,0.00,0,0
1621481717.217634,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1621481717.217642,s1-eth2,25268.20,1159667.00,1184935.25,1163146,25344,382.85,399.80,782.65,401,384,0.00,0.00,0,0
1621481717.217652,total,1189397.88,1184935.25,2374333.00,1188490,1192966,784.65,782.65,1567.30,785,787,0.00,0.00,0,0
1621481718.218589,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1621481718.218638,s1-eth1,849640.38,18461.54,868101.94,18480,850490,292.71,279.72,572.43,280,293,0.00,0.00,0,0
1621481718.218657,eth0,119.88,119.88,239.76,120,120,2.00,2.00,4.00,2,2,0.00,0.00,0,0
